Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Jungle Book,"Rudyard Kipling, Kurt Wiese, Rudyard Kipling","Classics, Fiction, Childrens, Fantasy, Adventure, Short Stories, Animals, Young Adult, India, Audiobook",3.90,"131,878 ratings","5,394 reviews","Among the best loved of all classics for children are the tales of Mowgli, the boy who learned the law of the jungle as he grew up among a pack of wolves in India's Seeonee Hills. First published in 1894, the book imagines a child living and flourishing in a community of animals - an idea that perhaps had its origin in Kipling's unhappy childhood. 'His stories are not animal stories in the realistic sense; they are wonderful, beautiful fairy tales, ' wrote Ernest Thompson Seton, the great Canadian naturalist. Kurt Wiese's illustrations, commissoned by the American firm of Doubleday in 1932, have never appeared in Britain before. An artist with a particular interest in animals and an amazing visual memory, he remembered all he had observed on his travels in the Far East during the early 1900s, first as a salesman in China and then as a prisoner-of-war of the Japanese.",https://www.goodreads.com/book/show/697202.The_Jungle_Book
Life... Love... Kumbh...,"Aporva Kala, Aporva Kala","Romance, Love, Philosophy, Mythology, India, Humor, Literature, Spirituality, Fiction, Inspirational",3.59,"2,012 ratings",44 reviews,"The story in Life...Love...Kumbh... is told from the perspective of the three main characters- Annant, Agastaya, and Aditi. Their paths cross on January 13, 2010. It is the day before the first of the eleven sacred baths of the Haridwar Maha Kumbh.
The three characters meet each other and exchange their stories. They remember the days gone by and are unsure about what lies ahead.
As the Kumbh Mela draws towards an end, all three of them are thrown into a challenging situation that they have to face. The book then follows their journey as they try and find answers for their personal quests all at the same time - on life, love, and the thirst for knowledge.",https://www.goodreads.com/book/show/14058818-life-love-kumbh
"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Katherine Boo, Katherine Boo","Nonfiction, India, Book Club, History, Asia, Audiobook, Poverty, Sociology, Travel, Journalism",3.98,"115,969 ratings","12,292 reviews","From Pulitzer Prize-winner Katherine Boo, a landmark work of narrative nonfiction that tells the dramatic and sometimes heartbreaking story of families striving toward a better life in one of the twenty-first century's great, unequal cities.

In this brilliantly written, fast-paced book, based on three years of uncompromising reporting, a bewildering age of global change and inequality is made human.

Annawadi is a makeshift settlement in the shadow of luxury hotels near the Mumbai airport, and as India starts to prosper, Annawadians are electric with hope. Abdul, a reflective and enterprising Muslim teenager, sees ""a fortune beyond counting"" in the recyclable garbage that richer people throw away. Asha, a woman of formidable wit and deep scars from a childhood in rural poverty, has identified an alternate route to the middle class: political corruption. With a little luck, her sensitive, beautiful daughter - Annawadi's ""most-everything girl"" - will soon become its first female college graduate. And even the poorest Annawadians, like Kalu, a fifteen-year-old scrap-metal thief, believe themselves inching closer to the good lives and good times they call ""the full enjoy.""

But then Abdul the garbage sorter is falsely accused in a shocking tragedy; terror and a global recession rock the city; and suppressed tensions over religion, caste, sex, power and economic envy turn brutal. As the tenderest individual hopes intersect with the greatest global truths, the true contours of a competitive age are revealed. And so, too, are the imaginations and courage of the people of Annawadi.

With intelligence, humor, and deep insight into what connects human beings to one another in an era of tumultuous change, Behind the Beautiful Forevers carries the reader headlong into one of the twenty-first century's hidden worlds, and into the lives of people impossible to forget.",https://www.goodreads.com/book/show/11869272-behind-the-beautiful-forevers
The Secret Garden,"Frances Hodgson Burnett, Frances Hodgson Burnett","Classics, Fiction, Childrens, Young Adult, Historical Fiction, Middle Grade, Audiobook, Fantasy, Historical, Literature",4.17,"1,280,250 ratings","33,731 reviews","In a house full of sadness and secrets, can young, orphaned Mary find happiness?

Mary Lennox, a spoiled, ill-tempered, and unhealthy child, comes to live with her reclusive uncle in Misselthwaite Manor on England’s Yorkshire moors after the death of her parents. There she meets a hearty housekeeper and her spirited brother, a dour gardener, a cheerful robin, and her wilful, hysterical, and sickly cousin, Master Colin, whose wails she hears echoing through the house at night.

With the help of the robin, Mary finds the door to a secret garden, neglected and hidden for years. When she decides to restore the garden in secret, the story becomes a charming journey into the places of the heart, where faith restores health, flowers refresh the spirit, and the magic of the garden, coming to life anew, brings health to Colin and happiness to Mary.",https://www.goodreads.com/book/show/2998.The_Secret_Garden
Q & A,"Vikas Swarup, Vikas Swarup","Fiction, India, Contemporary, Audiobook, Asia, Book Club, Romance, Novels, Drama, Adult Fiction",4.02,"38,194 ratings","3,622 reviews","Vikas Swarup's spectacular debut novel opens in a jail cell in Mumbai, India, where Ram Mohammad Thomas is being held after correctly answering all twelve questions on India's biggest quiz show, Who Will Win a Billion? It is hard to believe that a poor orphan who has never read a newspaper or gone to school could win such a contest. But through a series of exhilarating tales Ram explains to his lawyer how episodes in his life gave him the answer to each question.

Ram takes us on an amazing review of his own history - from the day he was found as a baby in the clothes donation box of a Delhi church to his employment by a faded Bollywood star to his adventure with a security-crazed Australian army colonel to his career as an overly creative tour guide at the Taj Mahal.

is a beguiling blend of high comedy, drama, and romance that reveals how we know what we know - not just about trivia, but about life itself. Cutting across humanity in all its squalor and glory, presents a kaleidoscopic vision of the struggle between good and evil - and what happens when one boy has no other choice in life but to survive.",https://www.goodreads.com/book/show/288644.Q_A
Cutting for Stone,"Abraham Verghese, Abraham Verghese","Fiction, Book Club, Historical Fiction, Africa, Medicine, Ethiopia, Medical, Literary Fiction, Audiobook, Novels",4.33,"422,749 ratings","32,022 reviews","A sweeping, emotionally riveting first novel—an enthralling family saga of Africa and America, doctors and patients, exile and home.

Marion and Shiva Stone are twin brothers born of a secret union between a beautiful Indian nun and a brash British surgeon at a mission hospital in Addis Ababa. Orphaned by their mother's death in childbirth and their father's disappearance, bound together by a preternatural connection and a shared fascination with medicine, the twins come of age as Ethiopia hovers on the brink of revolution. Yet it will be love, not politics—their passion for the same woman—that will tear them apart and force Marion, fresh out of medical school, to flee his homeland. He makes his way to America, finding refuge in his work as an intern at an underfunded, overcrowded New York City hospital. When the past catches up to him—nearly destroying him—Marion must entrust his life to the two men he thought he trusted least in the world: the surgeon father who abandoned him and the brother who betrayed him.

An unforgettable journey into one man's remarkable life, and an epic story about the power, intimacy, and curious beauty of the work of healing others.",https://www.goodreads.com/book/show/3591262-cutting-for-stone
The Chronicle of Sapta Sindhu,"Aporva Kala, Aporva Kala","War, Iran, Romance, India, Pakistan, Love, Mythology, Historical Fiction, Fiction, Politics",3.54,"2,049 ratings",46 reviews,"The book is perhaps, India's first proto-historical novel and tells us the tale of the people of Indus Valley and its adjoining cities.
It tells us a story of how the people of Sapta Sindhu, untie to face the challenges of natural disasters and the Greek invasion, in the year 950BC.
A wonderful tale of valor, adventure, faith, love, romance, wars, peace, Rudreeshwar, the discovery of Sanjivini,Wars at Zahaden, Zarang and Zabol (all in Afghanistan).
It also helps us understand the political development of our nation.
Also, the Rig Veda and Avesta (Zoroastrian holy book) find a prominent place in this book.
In times like these, the book talks of the places like Iraq(Mesopotamia), Iran (Arianna), Plains of River Helmand (Afghanistan) Syria, Jordan, which were, once he cradle of civilization and are now termed as a rogue nations.
In today's times of wars and strifes the book talks of peace and culture.",https://www.goodreads.com/book/show/16457950-the-chronicle-of-sapta-sindhu
The Satanic Verses,"Salman Rushdie, Salman Rushdie","Fiction, Classics, Magical Realism, Fantasy, India, Literature, Religion, Banned Books, Novels, Contemporary",3.71,"71,197 ratings","5,837 reviews","Just before dawn one winter's morning, a hijacked jetliner explodes above the English Channel. Through the falling debris, two figures, Gibreel Farishta, the biggest star in India, and Saladin Chamcha, an expatriate returning from his first visit to Bombay in fifteen years, plummet from the sky, washing up on the snow-covered sands of an English beach, and proceed through a series of metamorphoses, dreams, and revelations.

From the back cover.",https://www.goodreads.com/book/show/12781.The_Satanic_Verses
The Space Between Us,"Thrity Umrigar, Thrity Umrigar","Fiction, India, Book Club, Historical Fiction, Asia, Literary Fiction, Contemporary, Adult Fiction, Cultural, Novels",4.03,"52,678 ratings","4,955 reviews","Set in modern-day India, it is the story of two compelling and achingly real women: Sera Dubash, an upper-middle-class Parsi housewife whose opulent surroundings hide the shame and disappointment of her abusive marriage, and Bhima, a stoic illiterate hardened by a life of despair and loss, who has worked in the Dubash household for more than twenty years.",https://www.goodreads.com/book/show/218357.The_Space_Between_Us
"The Last Mughal: The Fall of a Dynasty: Delhi, 1857","William Dalrymple, William Dalrymple","History, India, Nonfiction, Biography, Asia, Historical, Indian Literature, Politics, 19th Century, World History",4.20,"8,512 ratings",731 reviews,"On a hazy November afternoon in Rangoon, 1862, a shrouded corpse was escorted by a small group of British soldiers to an anonymous grave in a prison enclosure. As the British Commissioner in charge insisted, “No vestige will remain to distinguish where the last of the Great Moghuls rests.”

Bahadur Shah Zafar II, the last Mughal Emperor, was a mystic, an accomplished poet and a skilled calligrapher. But while his Mughal ancestors had controlled most of India, the aged Zafar was king in name only. Deprived of real political power by the East India Company, he nevertheless succeeded in creating a court of great brilliance, and presided over one of the great cultural renaissances of Indian history.

Then, in 1857, Zafar gave his blessing to a rebellion among the Company’s own Indian troops, thereby transforming an army mutiny into the largest uprising any empire had to face in the entire course of the nineteenth century. The Siege of Delhi was the Raj’s one of the most horrific events in the history of Empire, in which thousands on both sides died. And when the British took the city—securing their hold on the subcontinent for the next ninety years—tens of thousands more Indians were executed, including all but two of Zafar’s sixteen sons. By the end of the four-month siege, Delhi was reduced to a battered, empty ruin, and Zafar was sentenced to exile in Burma. There he died, the last Mughal ruler in a line that stretched back to the sixteenth century.

Award-winning historian and travel writer William Dalrymple shapes his powerful retelling of this fateful course of events from groundbreaking previously unexamined Urdu and Persian manuscripts that include Indian eyewitness accounts and records of the Delhi courts, police and administration during the siege. The Last Mughal is a revelatory work—the first to present the Indian perspective on the fall of Delhi—and has as its heart both the dazzling capital personified by Zafar and the stories of the individuals tragically caught up in one of the bloodiest upheavals in history.",https://www.goodreads.com/book/show/124429.The_Last_Mughal
Destiny of Shattered Dreams,"Nilesh Rathod, Nilesh Rathod","Fiction, Indian Literature, India",3.91,170 ratings,82 reviews,"An insider’s view into what goes on behind the glittering facade of corporate stardom, DESTINY of SHATTERED DREAMS is a fast-paced tale of a brilliant young man’s meteoric rise. It is also a moving portrayal of the fallibility of love.

Ambition, passion and raw courage are Atul Malhotra’s key aides to realizing his dreams as he learns the art of gambling for high stakes. What follows is a game of treachery, infidelity and murder.

The book lays bare the sordid corporate-politico nexus that compels this once middle-class boy to deftly learn the ropes and negotiate a world where dirty deals and power plays can make or break lives, where one wrong choice could be fatal.

A tale of yachts and hidden Swiss accounts, sordid affairs of lust, intrigue and exhilarating highs, Nilesh Rathod’s Destiny of Shattered Dreams is also the story of innocence forever lost.",https://www.goodreads.com/book/show/29856080-destiny-of-shattered-dreams
Family Matters,"Rohinton Mistry, Rohinton Mistry","Fiction, India, Indian Literature, Canada, Asia, Contemporary, Literary Fiction, Book Club, Literature, Family",4.03,"24,490 ratings","1,283 reviews","Rohinton Mistry’s enthralling novel is at once a domestic drama and an intently observed portrait of present-day Bombay in all its vitality and corruption. At the age of seventy-nine, Nariman Vakeel, already suffering from Parkinson’s disease, breaks an ankle and finds himself wholly dependent on his family. His step-children, Coomy and Jal, have a spacious apartment (in the inaptly named Chateau Felicity), but are too squeamish and resentful to tend to his physical needs.

Nariman must now turn to his younger daughter, Roxana, her husband, Yezad, and their two sons, who share a small, crowded home. Their decision will test not only their material resources but, in surprising ways, all their tolerance, compassion, integrity, and faith. Sweeping and intimate, tragic and mirthful, is a work of enormous emotional power.",https://www.goodreads.com/book/show/19661.Family_Matters
The Raj Quartet,"Paul Scott, Paul Scott","Fiction, Historical Fiction, India, Historical, Novels, Literature, Classics, Asia, Audiobook, British Literature",4.49,"1,047 ratings",90 reviews,"The Raj Paul The Raj FIRST First Edition, First Printing. Not price-clipped. Published by Morrow, 1976. Octavo. Hardcover. Book is very good. Dust jacket is very good with shelf/edgewear. Excellent copy of this collection of four historical fiction novels in one volume. 100% positive feedback. 30 day money back guarantee. NEXT DAY SHIPPING! Excellent customer service. Please email with any questions. All books packed carefully and ship with free delivery confirmation/tracking. All books come with free bookmarks. Ships from Sag Harbor, New York.Seller 332544 Literature We Buy Books! Collections - Libraries - Estates - Individual Titles. Message us if you have books to sell!",https://www.goodreads.com/book/show/2065745.The_Raj_Quartet
The Man Who Would Be King,"Rudyard Kipling, Rudyard Kipling","Classics, Fiction, Adventure, Short Stories, Historical Fiction, Literature, India, 19th Century, Audiobook, British Literature",3.69,"13,053 ratings",746 reviews,"Las peripecias de dos aventureros ingleses para hacerse con el reino de Kafristán. Ambos sentirán el desgarro de la lucha entre su presunto origen divino y sus necesidades humanas, hasta verse abocados a un desastre.",https://www.goodreads.com/book/show/103086.The_Man_Who_Would_Be_King
Gitanjali,"Rabindranath Tagore, W.B. Yeats, Rabindranath Tagore","Poetry, Classics, India, Fiction, Indian Literature, Philosophy, Nobel Prize, Literature, Spirituality, Asia",4.29,"11,757 ratings","1,004 reviews","Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, Gitanjali is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910.",https://www.goodreads.com/book/show/66414.Gitanjali
The Glass Palace,"Amitav Ghosh, Amitav Ghosh","Fiction, Historical Fiction, India, Asia, Historical, Indian Literature, Literary Fiction, Novels, Literature, Book Club",4.00,"27,859 ratings","2,175 reviews","Set in Burma during the British invasion of 1885, The Glass Palace tells the story of Rajkumar, a poor boy lifted on the tides of political and social chaos, who goes on to create an empire in the Burmese teak forest. When soldiers force the royal family out of the Glass Palace and into exile, Rajkumar befriends Dolly, a young woman in the court of the Burmese Queen, whose love will shape his life. He cannot forget her, and years later, as a rich man, he goes in search of her. The struggles that have made Burma, India, and Malaya the places they are today are illuminated in this wonderful novel by the writer Chitra Divakaruni calls “a master storyteller.”",https://www.goodreads.com/book/show/77103.The_Glass_Palace
Train to Pakistan,"Khushwant Singh, Arthur Lall, Khushwant Singh","Fiction, India, Historical Fiction, Classics, Indian Literature, Pakistan, Historical, Novels, Asia, Literature",3.94,"31,667 ratings","2,532 reviews","“In the summer of 1947, when the creation of the state of Pakistan was formally announced, ten million people—Muslims and Hindus and Sikhs—were in flight. By the time the monsoon broke, almost a million of them were dead, and all of northern India was in arms, in terror, or in hiding. The only remaining oases of peace were a scatter of little villages lost in the remote reaches of the frontier. One of these villages was Mano Majra.”

It is a place, Khushwant Singh goes on to tell us at the beginning of this classic novel, where Sikhs and Muslims have lived together in peace for hundreds of years. Then one day, at the end of the summer, the “ghost train” arrives, a silent, incredible funeral train loaded with the bodies of thousands of refugees, bringing the village its first taste of the horrors of the civil war. Train to Pakistan is the story of this isolated village that is plunged into the abyss of religious hate. It is also the story of a Sikh boy and a Muslim girl whose love endured and transcends the ravages of war.

Introduction by Arthur Lall",https://www.goodreads.com/book/show/785454.Train_to_Pakistan
City of Djinns: A Year in Delhi,"William Dalrymple, Olivia Fraser, William Dalrymple","India, Travel, Nonfiction, History, Memoir, Asia, Travelogue, Indian Literature, Historical, Cities",4.13,"13,224 ratings","1,117 reviews","Sparkling with irrepressible wit, City of Djinns peels back the layers of Delhi's centuries-old history, revealing an extraordinary array of characters along the way—from eunuchs to descendants of great Moguls. With refreshingly open-minded curiosity, William Dalrymple explores the seven ""dead"" cities of Delhi as well as the eighth city—today's Delhi. Underlying his quest is the legend of the djinns, fire-formed spirits that are said to assure the city's Phoenix-like regeneration no matter how many times it is destroyed. Entertaining, fascinating, and informative, City of Djinns is an irresistible blend of research and adventure.",https://www.goodreads.com/book/show/124430.City_of_Djinns
Maximum City: Bombay Lost and Found,"Suketu Mehta, Suketu Mehta","India, Nonfiction, Travel, History, Indian Literature, Asia, Cities, Memoir, Sociology, Journalism",3.95,"11,242 ratings",811 reviews,"A native of Bombay, Suketu Mehta gives us an insider’s view of this stunning metropolis. He approaches the city from unexpected angles, taking us into the criminal underworld of rival Muslim and Hindu gangs, following the life of a bar dancer raised amid poverty and abuse, opening the door into the inner sanctums of Bollywood, and delving into the stories of the countless villagers who come in search of a better life and end up living on the sidewalks.

As each individual story unfolds, Mehta also recounts his own efforts to make a home in Bombay after more than twenty years abroad. Candid, impassioned, funny, and heartrending, Maximum City is a revelation of an ancient and ever-changing world.",https://www.goodreads.com/book/show/4364.Maximum_City
The Discovery of India,"Jawaharlal Nehru, Jawaharlal Nehru","History, India, Nonfiction, Indian Literature, Politics, Biography, Classics, Historical, Philosophy, Asia",4.09,"8,570 ratings",468 reviews,"In conjunction with the Jawaharlal Nehru Memorial Fund in New Delhi, Oxford proudly announces the reissue of Glimpses of World History and The Discovery of India, two famous works by Jawaharlal Nehru. One of modern day's most articulate statesmen, Jawaharlal Nehru wrote a on a wide variety of subjects. Describing himself as ""a dabbler in many things,"" he committed his life not only to politics but also to nature and wild life, drama, poetry, history, and science, as well as many other fields. These two volumes help to illuminate the depth of his interests and knowledge and the skill and elegance with which he treated the written word!!",https://www.goodreads.com/book/show/154126.The_Discovery_of_India
Zero Defect,"Aarohan Atwal, Aarohan Atwal","Fiction, Romance, Romantic Suspense",3.84,201 ratings,24 reviews,"He is a young programmer, filled with vigor and hope. He has, the job he likes and the girl he is in love with. But his life turns on its head when his boss cheats him by claiming the ownership of his ""creation"" (an ingenuous software program).

Suddenly, the girl, Ishikia, he loves, moves away, and he finds himself alone struggling against all the strangeness of the world. He realizes the life is far more complex than the ideals he believed in. He finds love again, but he fails to see it. He is too fixated with Ishika, while Ishika has decided to move but he is not willing to let go.

He is blinded by his own rage and seeks revenge against those who wronged him, his only way to redemption. There are actions that can't be reversed, and there are secrets which will question the nature of reality itself.

What happens next upheavals everyone's life. Nothing is what it seems in this edge of the seat romantic thriller !",https://www.goodreads.com/book/show/22713341-zero-defect
In Spite of the Gods: The Strange Rise of Modern India,"Edward Luce, Edward Luce","India, Nonfiction, History, Politics, Economics, Asia, Indian Literature, Travel, Religion, Cultural",3.86,"3,628 ratings",311 reviews,"India remains a mystery to many Americans, even as it is poised to become the world’s third largest economy within a generation, outstripping Japan. It will surpass China in population by 2032 and will have more English speakers than the United States by 2050. In In Spite of the Gods, Edward Luce, a journalist who covered India for many years, makes brilliant sense of India and its rise to global power. Already a number-one bestseller in India, his book is sure to be acknowledged for years as the definitive introduction to modern India.

illuminates a land of many contradictions. The booming tech sector we read so much about in the West, Luce points out, employs no more than one million of India’s 1.1 billion people. Only 35 million people, in fact, have formal enough jobs to pay taxes, while three-quarters of the country lives in extreme deprivation in India’s 600,000 villages. Yet amid all these extremes exists the world’s largest experiment in representative democracy—and a largely successful one, despite bureaucracies riddled with horrifying corruption.

Luce shows that India is an economic rival to the U.S. in an entirely different sense than China is. There is nothing in India like the manufacturing capacity of China, despite the huge potential labor force. An inept system of public education leaves most Indians illiterate and unskilled. Yet at the other extreme, the middle class produces ten times as many engineering students a year as the United States. Notwithstanding its future as a major competitor in a globalized economy, American. leaders have beenencouraging India’s rise, even welcoming it into the nuclear energy club, hoping to balance China’s influence in Asia.

Above all, is an enlightening study of the forces shaping India as it tries to balance the stubborn traditions of the past with an unevenly modernizing present. Deeply informed by scholarship and history, leavened by humor and rich in anecdote, it shows that India has huge opportunities as well as tremendous challenges that make the future “hers to lose.”",https://www.goodreads.com/book/show/74121.In_Spite_of_the_Gods
Sacred Games,"Vikram Chandra, Vikram Chandra","Fiction, India, Mystery, Crime, Indian Literature, Thriller, Asia, Mystery Thriller, Literature, Novels",3.93,"9,010 ratings","1,099 reviews","Vikram Chandra's novel draws the reader deep into the life of Inspector Sartaj Singh—and into the criminal underworld of Ganesh Gaitonde, the most wanted gangster in India. It is is a story of friendship and betrayal, of terrible violence, of an astonishing modern city and its dark side.

Seven years in the making, Sacred Games is an epic of exceptional richness and power. Vikram Chandra's novel draws the reader deep into the life of Inspector Sartaj Singh—and into the criminal underworld of Ganesh Gaitonde, the most wanted gangster in India.

Sartaj, one of the very few Sikhs on the Mumbai police force, is used to being identified by his turban, beard and the sharp cut of his trousers. But ""the silky Sikh"" is now past forty, his marriage is over and his career prospects are on the slide. When Sartaj gets an anonymous tip-off as to the secret hide-out of the legendary boss of G-Company, he's determined that he'll be the one to collect the prize.

Vikram Chandra's keenly anticipated new novel is a magnificent story of friendship and betrayal, of terrible violence, of an astonishing modern city and its dark side. Drawing inspiration from the classics of nineteenth-century fiction, mystery novels, Bollywood movies and Chandra's own life and research on the streets of Mumbai, evokes with devastating realism the way we live now but resonates with the intelligence and emotional depth of the best of literature.",https://www.goodreads.com/book/show/40090.Sacred_Games
Heat and Dust,"Ruth Prawer Jhabvala, Ruth Prawer Jhabvala","Fiction, India, Historical Fiction, Literary Fiction, Indian Literature, Literature, Novels, Historical, Asia, Classics",3.55,"8,562 ratings",539 reviews,"Set in colonial India during the 1920s, Heat and Dust tells the story of Olivia, a beautiful woman suffocated by the propriety and social constraints of her position as the wife of an important English civil servant. Longing for passion and independence, Olivia is drawn into the spell of the Nawab, a minor Indian prince deeply involved in gang raids and criminal plots. She is intrigued by the Nawab's charm and aggressive courtship, and soon begins to spend most of her days in his company. But then she becomes pregnant, and unsure of the child's paternity, she is faced with a wrenching dilemma. Her reaction to the crisis humiliates her husband and outrages the British community, breeding a scandal that lives in collective memory long after her death.",https://www.goodreads.com/book/show/3853.Heat_and_Dust
Shadow of the Moon,"M.M. Kaye, M.M. Kaye","Historical Fiction, Fiction, India, Romance, Historical, Historical Romance, Adventure, 19th Century, Adult, Classics",4.23,"4,660 ratings",364 reviews,"The author of THE FAR PAVILIONS returns us once again to the vast, intoxicating romance of India under the British Raj. SHADOW OF THE MOON is the story of Winter de Ballesteros, a beautiful English heiress come home to her beloved India. It is also the tale of Captain Alex Randall, her protector, who aches to possess her. Forged in the fires of a war that threatens to topple an empire, their tale is the saga of a desperate and unforgettable love that consumes all in its thrall. Filled with the mystery of moonlit palace gardens and the whisperings of passion and intrigue, M. M. Kaye evokes an era at once of its time, yet timeless.",https://www.goodreads.com/book/show/560535.Shadow_of_the_Moon
White Mughals: Love and Betrayal in Eighteenth-Century India,"William Dalrymple, William Dalrymple","History, India, Nonfiction, Biography, Historical, Indian Literature, Travel, Asia, 18th Century, Biography Memoir",3.97,"5,104 ratings",457 reviews,"White Mughals is the romantic and ultimately tragic tale of a passionate love affair that crossed and transcended all the cultural, religious and political boundaries of its time. James Achilles Kirkpatrick was the British Resident at the court of the Nizam of Hyderabad when in 1798 he glimpsed Kahir un-Nissa—'Most excellent among Women'—the great-niece of the Nizam's Prime Minister and a descendant of the Prophet. Kirkpatrick had gone out to India as an ambitious soldier in the army of the East India Company, eager to make his name in the conquest and subjection of the subcontinent. Instead, he fell in love with Khair and overcame many obstacles to marry her—not least of which was the fact that she was locked away in purdah and engaged to a local nobleman. Eventually, while remaining Resident, Kirkpatrick converted to Islam, and according to Indian sources even became a double-agent working for the Hyderabadis against the East India Company.

It is a remarkable story, involving secret assignations, court intrigue, harem politics, religious and family disputes. But such things were not unknown; from the early sixteenth century, when the Inquisition banned the Portuguese in Goa from wearing the dhoti, to the eve of the Indian mutiny, the 'white Mughals' who wore local dress and adopted Indian ways were a source of embarrassments to successive colonial administrations. William Dalrymple unearths such colourful figures as 'Hindoo Stuart', who travelled with his own team of Brahmins to maintain his temple of idols, and who spent many years trying to persuade the memsahibs of Calcutta to adopt the sari; and Sir David Ochterlony, Kirkpatrick's counterpart in Delhi, who took all thirteen of his wives out for evening promenades, each on the back of their own elephant.

In , William Dalrymple discovers a world almost entirely unexplored by history, and places at its centre a compelling tale of love, seduction and betrayal. It possesses all the sweep and resonance of a great nineteenth-century novel, set against a background of shifting alliances and the manoeuvring of the great powers, the mercantile ambitions of the British and the imperial dreams of Napoleon. , the product of five years' writing and research, triumphantly confirms Dalrymple's reputation as one of the finest writers at work today.",https://www.goodreads.com/book/show/124432.White_Mughals
Nectar in a Sieve,"Kamala Markandaya, Kamala Markandaya","Fiction, Classics, India, Historical Fiction, School, Read For School, Indian Literature, Literature, Historical, High School",3.69,"10,780 ratings","1,090 reviews","Married as a child bride to a tenant farmer she had never met, Rukmani works side by side in the field with her husband to wrest a living from a land ravaged by droughts, monsoons, and insects. With remarkable fortitude and courage, she meets changing times and fights poverty and disaster.

This beautiful and eloquent story tells of a simple peasant woman in a primitive village in India whose whole life is a gallant and persistent battle to care for those she loves—an unforgettable novel that ""will wring your heart out"" (The Associated Press).

Named Notable Book of 1955 by the American Library Association.",https://www.goodreads.com/book/show/101509.Nectar_in_a_Sieve
Nine Lives: In Search of the Sacred in Modern India,"William Dalrymple, William Dalrymple","India, Nonfiction, Travel, Religion, History, Spirituality, Asia, Biography, Indian Literature, Short Stories",4.07,"8,547 ratings",841 reviews,"From the author of The Last Mughal and In Xanadu, comes a mesmerizing book that explores how traditional religions are observed in today’s India, revealing ways of life that we might otherwise never have known.

A middle-class woman from Calcutta finds unexpected fulfillment living as a Tantric in an isolated, skull-filled cremation ground . . . A prison warder from Kerala is worshipped as an incarnate deity for two months of every year . . . A Jain nun tests her powers of detachment watching her closest friend ritually starve herself to death . . . The twenty-third in a centuries-old line of idol makers struggles to reconcile with his son’s wish to study computer engineering . . . An illiterate goatherd keeps alive in his memory an ancient 200,000-stanza sacred epic . . . A temple prostitute, who resisted her own initiation into sex work, pushes her daughters into the trade she nonetheless regards as a sacred calling.

William Dalrymple tells these stories, among others, with expansive insight and a spellbinding evocation of remarkable circumstance, giving us a dazzling travelogue of both place and spirit",https://www.goodreads.com/book/show/6943146-nine-lives
Sister of My Heart,"Chitra Banerjee Divakaruni, Chitra Banerjee Divakaruni","Fiction, India, Book Club, Contemporary, Indian Literature, Novels, Literary Fiction, Historical Fiction, Asia, Adult",4.01,"21,268 ratings","1,754 reviews","Anju is the daughter of an upper-caste Calcutta family; her cousin Sudha is the daughter of the black sheep of the family. Sudha is as beautiful, tenderhearted, and serious as Anju is plain, whip-smart, and defiant. Yet since the day they were born, Sudha and Anju have been bonded in ways even their mothers cannot comprehend.

The cousins' bond is shattered, however, when Sudha learns a dark family secret. Urged into arranged marriages, their lives take sudden, opposite turns: Sudha becomes the dutiful daughter-in-law of a rigid small-town household, while Anju goes to America with her new husband and learns to live her own life of secrets. Then tragedy strikes them both, and the women discover that, despite the distance that has grown between them, they have only each other to turn to. Set in the two worlds of India and America, this is an exceptionally moving novel of love, friendship, and compelling courage.",https://www.goodreads.com/book/show/16235.Sister_of_My_Heart
Coinman: An Untold Conspiracy,"Pawan Mishra, Pawan Mishra","Humor, Indian Literature, Satire, Literary Fiction, Fiction, Asian American, India, Comedy, Contemporary, Thriller",3.81,267 ratings,128 reviews,"Coinman is one of life's victims, the receiver of subtle bullying in an office environment and thinly disguised control in his own home, but remains true to his desire to be polite and accepting of how he is treated by everyone. Then an incident at work changes all that.

Huffington Post: One of the best literary fiction books of 2016 (Independently Published).",https://www.goodreads.com/book/show/27431418-coinman
Our Moon Has Blood Clots: The Exodus of the Kashmiri Pandits,"Rahul Pandita, Rahul Pandita","Nonfiction, History, India, Politics, Memoir, Indian Literature, Biography, Historical, Biography Memoir, War",4.26,"7,570 ratings","1,025 reviews","Rahul Pandita was fourteen years old in 1990 when he was forced to leave his home in Srinagar along with his family, who were Kashmiri Pandits: the Hindu minority within a Muslim majority Kashmir that was becoming increasingly agitated with the cries of ‘Azadi’ from India. The heartbreaking story of Kashmir has so far been told through the prism of the brutality of the Indian state, and the pro-independence demands of separatists. But there is another part of the story that has remained unrecorded and buried. Our Moon Has Blood Clots is the unspoken chapter in the story of Kashmir, in which it was purged of the Kashmiri Pandit community in a violent ethnic cleansing backed by Islamist militants. Hundreds of people were tortured and killed, and about 350,000 Kashmiri Pandits were forced to leave their homes and spend the rest of their lives in exile in their own country. Rahul Pandita has written a deeply personal, powerful and unforgettable story of history, home and loss.",https://www.goodreads.com/book/show/17265065-our-moon-has-blood-clots
