Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Around the World in Eighty Days,"Jules Verne, Brian W. Aldiss, Michael Glencross, Jules Verne","Classics, Fiction, Adventure, Science Fiction, France, Travel, Fantasy",3.95,"279,059 ratings","13,147 reviews","One night in the reform club, Phileas Fogg bets his companions that he can travel across the globe in just eighty days. Breaking the well-established routine of his daily life, he immediately sets off for Dover with his astonished valet Passepartout. Passing through exotic lands and dangerous locations, they seize whatever transportation is at hand—whether train or elephant—overcoming set-backs and always racing against the clock.",https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days
The Three Billy Goats Gruff,"Ellen Rudin, Peter Christen Asbjørnsen, Lilian Obligado, Ellen Rudin","Childrens, Picture Books, Fiction, Animals, Classics, Fairy Tales, Fantasy, Poetry, Adventure",4.10,"1,405 ratings",34 reviews,Three clever billy goats outwit a big ugly troll that lives under the bridge they must cross on their way to eat the sweet grass.,https://www.goodreads.com/book/show/386040.The_Three_Billy_Goats_Gruff
Ozma of Oz,"L. Frank Baum, L. Frank Baum","Fantasy, Classics, Fiction, Childrens, Young Adult, Adventure, Middle Grade, Audiobook, Juvenile, Magic",3.95,"26,867 ratings","1,444 reviews","Readers of all ages will welcome the chance to be reunited with Dorothy Gale and such beloved characters as the Scarecrow, Tin Woodman, and Cowardly Lion, as well as to meet new favorites such as the Hungry Tiger, whose appetite is never satisfied; Princess Langwidere, who has thirty heads; Billina, a talking chicken; and Tiktok, a mechanical man.

Blown overboard while sailing with her uncle, Dorothy finds herself in the fairy realm of Ev. She sets out with her friends to rescue the Queen of Ev and her ten children, who have been imprisoned by the cruel Nome King. But even Ozma, the wise Ruler of Oz, is no match for the clever king, and it's up to Dorothy to save everyone from terrible danger. But will the Nome King's enchantments be too much even for the plucky little girl from Kansas?",https://www.goodreads.com/book/show/60177.Ozma_of_Oz
Days with Frog and Toad,"Arnold Lobel, Arnold Lobel","Childrens, Picture Books, Fiction, Classics, Animals, Friendship, Fantasy, Chapter Books, Juvenile, Humor",4.30,"24,337 ratings",547 reviews,"Frog and Toad enjoy spending their days together. They fly kites, celebrate Toad's birthday, and share the shivers when Frog tells a scary story. Most of all, they have fun together—every day of the year.

Days with Frog and Toad is a Level Two I Can Read book, geared for kids who read on their own but still need a little help.  Whether shared at home or in a classroom, the engaging stories, longer sentences, and language play of Level Two books are proven to help kids take their next steps toward reading success.

The classic Frog and Toad stories by Arnold Lobel have won numerous awards and honors, including a Newbery Honor (), a Caldecott Honor (), ALA Notable Children’s Book, Fanfare Honor List Best Children’s Book, and Library of Congress Children’s Book.",https://www.goodreads.com/book/show/94804.Days_with_Frog_and_Toad
A Girl of the Limberlost,"Gene Stratton-Porter, Gene Stratton-Porter","Classics, Fiction, Young Adult, Historical Fiction, Romance, Childrens, Book Club, Historical, Nature, Middle Grade",4.17,"22,542 ratings","2,059 reviews","Set amid Indiana's vast Limberlost Swamp, this treasured children's classic mixes astute observations on nature with the struggles of growing up in the early 20th century. Harassed by her mother and scorned by her peers, Elnora Comstock finds solace in natural beauty along with friendship, independence, and romance.

--

Synopsis from Huffington Post: Cornfields, soy fields, alfalfa fields ― Indiana has long been seen as an agricultural plain. But to make it a lucrative farming state, much of the land had to be deforested, leaving behind devastated habitats. The Limberlost, a wetland in northern Indiana, was mostly destroyed by drainage, logging and oil production. Gene Stratton-Porter, an early 20th-century naturalist and novelist, captured the fading beauty of the swamp in books like A Girl of the Limberlost, a novel about a smart, ambitious girl who lives in the dwindling wetland with her mother and pays for school by collecting local moth specimens to sell to naturalists. The book isn’t exactly an environmentalist tract, but it makes the case nonetheless: It celebrates the beauty and richness of the swampland, while showing how easily economic forces push landowners to strip it away.",https://www.goodreads.com/book/show/17567.A_Girl_of_the_Limberlost
Lord of the Flies,"William Golding, William Golding","Classics, Fiction, Young Adult, School, Dystopia, Literature, Read For School, Novels, High School, Adventure",3.70,"3,158,235 ratings","65,715 reviews","At the dawn of the next world war, a plane crashes on an uncharted island, stranding a group of schoolboys. At first, with no adult supervision, their freedom is something to celebrate; this far from civilization the boys can do anything they want. Anything. They attempt to forge their own society, failing, however, in the face of terror, sin and evil. And as order collapses, as strange howls echo in the night, as terror begins its reign, the hope of adventure seems as far from reality as the hope of being rescued. Labeled a parable, an allegory, a myth, a morality tale, a parody, a political treatise, even a vision of the apocalypse, Lord of the Flies is perhaps our most memorable novel about “the end of innocence, the darkness of man’s heart.”",https://www.goodreads.com/book/show/7624.Lord_of_the_Flies
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,"J.R.R. Tolkien, J.R.R. Tolkien","Fantasy, Fiction, Classics, Adventure, Science Fiction Fantasy, Epic Fantasy, High Fantasy, Young Adult, Literature, Magic",4.61,"142,899 ratings","2,448 reviews","These magical adaptations became instant classics when they were first broadcast on BBC Radio 4, and continue to delight today. Tolkien's epic tale of Middle-earth has all the classic ingredients of fantasy and adventure: dwarves, elves, goblins and trolls, a terrifying dragon, a great wizard, a fearsome evil, a perilous quest and a dramatic climax. With an all-star cast including Ian Holm, Michael Hordern, Robert Stephens, John le Mesurier and Bill Nighy, these enchanting dramatisations are a must for all Tolkien fans. 'For those who find the books too long-winded and the films too noisy, this is the perfect way to assimilate the myth and magic of Middle-earth' - Guardian.

19 CDs. 17 hrs 30 mins.",https://www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set
Howl’s Moving Castle,"Diana Wynne Jones, Diana Wynne Jones","Fantasy, Young Adult, Fiction, Romance, Middle Grade, Magic, Classics, Audiobook, Childrens, Adventure",4.29,"437,993 ratings","38,514 reviews","An alternative cover edition for this ISBN can be found here

Sophie has the great misfortune of being the eldest of three daughters, destined to fail miserably should she ever leave home to seek her fate. But when she unwittingly attracts the ire of the Witch of the Waste, Sophie finds herself under a horrid spell that transforms her into an old lady. Her only chance at breaking it lies in the ever-moving castle in the hills: the Wizard Howl's castle. To untangle the enchantment, Sophie must handle the heartless Howl, strike a bargain with a fire demon, and meet the Witch of the Waste head-on. Along the way, she discovers that there's far more to Howl—and herself—than first meets the eye.",https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle
The Pearl,"John Steinbeck, John Steinbeck","Classics, Fiction, Literature, School, Historical Fiction, American, Novels, Read For School, Short Stories, Novella",3.56,"266,658 ratings","15,555 reviews","Like his father and grandfather before him, Kino is a poor diver, gathering pearls from the gulf beds that once brought great wealth to the kings of Spain and now provide Kino, Juana, and their infant son with meager subsistence. Then, on a day like any other, Kino emerges from the sea with a pearl as large as a sea gull’s egg, as “perfect as the moon.” With the pearl comes hope, the promise of comfort and of security…

A story of classic simplicity, based on a Mexican folk tale, The Pearl explores the secrets of man’s nature, greed, the darkest depths of evil, and the luminous possibilities of love.",https://www.goodreads.com/book/show/5308.The_Pearl
There's a Wocket in My Pocket!,"Dr. Seuss, Dr. Seuss","Childrens, Picture Books, Fiction, Poetry, Classics, Fantasy, Humor, Kids, Juvenile, Young Adult",4.07,"35,400 ratings","1,030 reviews","""Did you ever have the feeling there's a WASKET in your BASKET?""

'There's a Wocket in My Pocket!' is filled with bizarre creatures and rhymes such as the ""nupboard in the cupboard"", ""ghairs beneath the stairs"", and the ""bofa on the sofa""!

In this silly Bright and Early Book classic by Dr. Seuss, a young boy goes exploring in his house and finds an array of fun characters! Are you certain there's a Jertain in the curtain? Or have you ever had a feeling there's a Geeling on the ceiling? From the pesky Nooth Grush on a tooth brush to a sleepy Zelf up on the shelf, will have young readers eager to explore their homes and the wonders of rhyming and wordplay.



With his unique combination of hilarious stories, zany pictures and riotous rhymes, has been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.",https://www.goodreads.com/book/show/310272.There_s_a_Wocket_in_My_Pocket_
Rumpel-stiltskin,"Vera Southgate, Vera Southgate","Childrens, Fantasy, Fiction, Picture Books, Fairy Tales, Classics",3.91,551 ratings,31 reviews,"Rumpelstiltskin is part of the enduringly popular Well-loved Tales fairy tales series from Ladybird. Even today, Well-loved Tales are still beloved by adults and children alike. First released in 1968, this beautiful book has been specially re-published with stunning dust jacket. This limited edition facsimile copy of the original book by Vera Southgate has all the beautiful, memorable pictures that people remember, now available for a new generation to fall in love with.",https://www.goodreads.com/book/show/1505513.Rumpel_stiltskin
Wuthering Heights,"Emily Brontë, Richard J. Dunn, Charlotte Brontë, Emily Brontë","Classics, Fiction, Romance, Gothic, Historical Fiction, Literature, Historical",3.90,"1,998,632 ratings","80,516 reviews","You can find the redesigned cover of this edition HERE.

At the centre of this novel is the passionate love between Catherine Earnshaw and Heathcliff - recounted with such emotional intensity that a plain tale of the Yorkshire moors acquires the depth and simplicity of ancient tragedy.

This best-selling Norton Critical Edition is based on the 1847 first edition of the novel. For the Fourth Edition, the editor has collated the 1847 text with several modern editions and has corrected a number of variants, including accidentals. The text is accompanied by entirely new explanatory annotations.

New to the fourth Edition are twelve of Emily Bronte's letters regarding the publication of the 1847 edition of Wuthering Heights as well as the evolution of the 1850 edition, prose and poetry selections by the author, four reviews of the novel, and poetry selections by the author, four reviews of the novel, and Edward Chitham's insightful and informative chronology of the creative process behind the beloved work.

Five major critical interpretations of Wuthering Heights are included, three of them new to the Fourth Edition. A Stuart Daley considers the importance of chronology in the novel. J. Hillis Miller examines Wuthering Heights's problems of genre and critical reputation. Sandra M. Gilbert assesses the role of Victorian Christianity plays in the novel, while Martha Nussbaum traces the novel's romanticism. Finally, Lin Haire-Sargeant scrutinizes the role of Heathcliff in film adaptations of Wuthering Heights.

A Chronology and updated Selected Bibliography are also included.",https://www.goodreads.com/book/show/6185.Wuthering_Heights
Sounder,"William H. Armstrong, James Barkley, William H. Armstrong","Fiction, Historical Fiction, Classics, Young Adult, Childrens, Animals, Middle Grade, Dogs, African American, Historical",3.97,"31,308 ratings","1,508 reviews","Set in the Deep South, this Newbery Medal-winning novel tells the story of the great coon dog, Sounder, and the poor sharecroppers who own him.

During the difficult years of the nineteenth century South, an African-American boy and his poor family rarely have enough to eat. Each night, the boy's father takes their dog, Sounder, out to look for food and the man grows more desperate by the day.

When food suddenly appears on the table one morning, it seems like a blessing. But the sheriff and his deputies are not far behind. The ever-loyal Sounder remains determined to help the family he loves as hard times bear down on them.

This classic novel shows the courage, love, and faith that bind an African-American family together despite the racism and inhumanity they face. Readers who enjoy timeless dog stories such as and will find much to love in .",https://www.goodreads.com/book/show/598117.Sounder
Clifford the Big Red Dog,"Norman Bridwell, Norman Bridwell","Childrens, Picture Books, Fiction, Animals, Classics, Dogs, Friendship, Fantasy, Kids, Family",4.18,"94,548 ratings","1,054 reviews","It only takes a little to be BIG!

Meet Clifford & Emily Elizabeth in the original Clifford book! Clifford is big. Clifford is red. But most of all, Clifford knows how to be a good friend!

Like other dogs, Clifford sometimes chases cars; unlike other dogs, Clifford catches them. Like other dogs, Clifford digs in the garden; but while other dogs may dig up a few flowers, Clifford can dig up a whole tree. Also like other dogs, Clifford chases cats—big cats, like lions! When Clifford messes up, he messes up big time!

This is how it all began—in 1963, published his very first , and kids have loved Clifford ever since. He's an adorable dog whose well-meaning bumblings have great kid-appeal. Clifford is Emily Elizabeth's, and everyone's, favorite big red dog!

Orifinally published in 1963, launched a popular children's book series, now with more than ninety million books in print. Clifford books, with their understated texts, slapstick illustrations, and tounge-in-cheek humor, have entertained generations of children all around the world.",https://www.goodreads.com/book/show/858719.Clifford_the_Big_Red_Dog
The Princess and the Goblin,"George MacDonald, Arthur Hughes, George MacDonald","Fantasy, Classics, Fiction, Childrens, Fairy Tales, Middle Grade, Young Adult, Adventure, Audiobook, Christian",4.02,"40,776 ratings","3,118 reviews",A little princess is protected by her friend Curdie from the goblin miners who live beneath the castle,https://www.goodreads.com/book/show/444381.The_Princess_and_the_Goblin
Henry Huggins,"Beverly Cleary, Jacqueline Rogers, Beverly Cleary","Childrens, Fiction, Middle Grade, Classics, Audiobook, Chapter Books, Realistic Fiction, Young Adult, Humor, Juvenile",4.02,"30,884 ratings","1,043 reviews","In the first novel from Newbery Award-winning author Beverly Cleary, boys and girls alike will instantly be charmed by an average boy whose life is turned upside down when he meets a lovable puppy with a nose for mischief.

Just as Henry Huggins is complaining that nothing exciting ever happens, a friendly dog sits down beside him and looks pleadingly at his ice-cream cone. From that moment on, the two are inseparable. But when Ribsy's original owner appears, trying to reclaim his dog, Henry's faced with the possibility of losing his new best friend. Has Klickitat Street seen the last of rambunctious Ribsy?",https://www.goodreads.com/book/show/568476.Henry_Huggins
The Twenty-One Balloons,"William Pène du Bois, William Pène du Bois","Fiction, Childrens, Fantasy, Classics, Adventure, Young Adult, Middle Grade, Historical Fiction, Juvenile, School",3.95,"25,918 ratings","1,751 reviews","Professor William Waterman Sherman intends to fly across the Pacific Ocean. But through a twist of fate, he lands on the secret island of Krakatoa where he discovers a world of unimaginable wealth, eccentric inhabitants, and incredible balloon inventions. Winner of the 1948 Newbery Medal, this classic fantasy-adventure is a joy for all ages.",https://www.goodreads.com/book/show/837501.The_Twenty_One_Balloons
Socks,"Beverly Cleary, Tracy Dockray, Beverly Cleary","Childrens, Fiction, Animals, Middle Grade, Cats, Chapter Books, Realistic Fiction, Classics, Young Adult, Audiobook",3.94,"10,617 ratings",773 reviews,"Newbery Medal-winning author Beverly Cleary charms readers with yet another lovable character—Socks, a jealous cat who must learn to share his owners with their new baby.

Socks is one happy cat. He lives the good life with his affectionate owners, Mr. and Mrs. Bricker. Ever since the day they saved him from a life spent in a mailbox drop slot, Socks has been the center of their world. And he always has everything he needs—tasty kitty treats and all the lap room he could want!

But when a new baby arrives, suddenly the Brickers have less and less time for Socks. Little Charles William is the one getting all the attention. Socks feels left out—and to show it, he starts getting into all sorts of trouble! What will it take to make Socks realize just how much the Brickers care about him?

For generations, Beverly Cleary has entertained readers of all ages with the hilarious scrapes and hijinks of characters such as Ramona Quimby, Henry Huggins, Ribsy, and Ralph S. Mouse. is no exception—as raves, it will make ""both children and adults with roar with laughter.""",https://www.goodreads.com/book/show/89545.Socks
Forever...,"Judy Blume, Judy Blume","Young Adult, Romance, Fiction, Banned Books, Contemporary, Classics, Teen, Coming Of Age, Realistic Fiction, Chick Lit",3.62,"67,020 ratings","5,328 reviews","Katherine and Michael meet at a New Year's Eve party. They're attracted to each other, they grow to love each other. And once they've decided their love is forever, they make love.

It's the beginning of an intense and exclusive relationship, with a future all planned. Until Katherine's parents insist that she and Michael put their love to the test with a summer apart...

is written for an older age group than Judy Blume's other novels for children. It caused a storm of controversy when it was first published because of its explicit sexual content.",https://www.goodreads.com/book/show/37743.Forever_
Fifteen,"Beverly Cleary, Beverly Cleary","Young Adult, Romance, Fiction, Classics, Childrens, Teen, Realistic Fiction, Middle Grade, Contemporary, Coming Of Age",3.96,"5,319 ratings",511 reviews,"It seems too good to be true. A popular boy has asked Jane out -- and she's never even dated before. Stan is tall and good-looking, friendly and hard-working -- everything Jane ever dreamed of. But is she ready for this? Does she have the right clothes? Will he like her?

Suppose her parents won't let her go? What if she's nervous and makes a fool of herself? Maybe he'll think she's too young. If only she knew all the clever things to say. If only she were prettier. If only she were ready for this...

With her usual warmth, perceptiveness, and humor, Beverly Cleary creates the joys and worries of a young girl's first crush.",https://www.goodreads.com/book/show/994232.Fifteen
Great Expectations,"Charles Dickens, Kate Flint, Margaret Cardwell, Charles Dickens","Classics, Fiction, Literature, Historical Fiction, School, Novels, Classic Literature, 19th Century, Victorian, British Literature",3.80,"865,916 ratings","25,206 reviews","Great Expectations charts the progress of Pip from childhood through often painful experiences to adulthood, as he moves from the Kent marshes to busy, commercial London, encountering a variety of extraordinary characters ranging from Magwitch, the escaped convict, to Miss Havisham, locked up with her unhappy past and living with her ward, the arrogant, beautiful Estella.

Pip must discover his true self, and his own set of values and priorities. Whether such values allow one to prosper in the complex world of early Victorian England is the major question posed by Great Expectations, one of Dickens's most fascinating, and disturbing, novels.

This edition includes the original, discarded ending, Dickens's brief working notes, and the serial instalments and chapter divisions in different editions. It also uses the definitive Clarendon text.",https://www.goodreads.com/book/show/2623.Great_Expectations
Pippi Goes on Board,"Astrid Lindgren, Florence Lamborn, Astrid Lindgren","Childrens, Fiction, Classics, Middle Grade, Fantasy, Adventure, Humor, Young Adult, Sweden, Swedish Literature",4.13,"14,140 ratings",389 reviews,"Outrageous Pippi Longstocking has no parents around and no rules to follow, so she lives according to her own daredevilish ways. She's been treating her friends Tommy and Annika to wild adventures, too--like buying and eating seventy-two pounds of candy, or sailing off to an island in the middle of a lake to see what it's like to be shipwrecked. But then Pippi's long lost father returns, and she might have to leave Villa Villekulla!

From the Hans Christian Andersen Medal-winning author of the classic P ippi Longstocking , this is another rollicking adventure that's sure to please fans of the freckled, fun-loving little girl.

""Lovers of Pippi Longstocking will welcome this rollicking tale of a topsy-turvy world in which Pippi and her next-door neighbors put into practice some ideas about good times."" - School Library Journal",https://www.goodreads.com/book/show/19308.Pippi_Goes_on_Board
The 500 Hats of Bartholomew Cubbins,"Dr. Seuss, Dr. Seuss","Childrens, Picture Books, Fiction, Classics, Fantasy, Humor, Poetry, Juvenile, Kids, Young Adult",4.02,"15,674 ratings",469 reviews,"Celebrate the 75th birthday of this classic treatise on bullying by Dr. Seuss with our new foil-covered, color-enhanced edition!

The 500 Hats of Bartholomew Cubbins is the story of a young peasant and his unjust treatment at the hands of King Derwin.

While The 500 Hats is one of Dr. Seuss's earliest and lesser known works, it is nevertheless totally Seussian and as topical today as when it was first published in 1938, addressing subjects that we know the good doctor was passionate about throughout his life: the abuse of power (as in and rivalry (as in and of course, zany good humor (as in and the 43 other books he wrote and illustrated)! This is a perfect way to introduce new readers to an old classic or to reward existing fans.

Follow more of Bartholomew's adventures in a Caldecott Honor Award-winner.

With his unique combination of hilarious stories, zany pictures and riotous rhymes, has been delighting young children as well as helping them learn to read for over fifty years. Creator of the wonderfully anarchic and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.",https://www.goodreads.com/book/show/7781.The_500_Hats_of_Bartholomew_Cubbins
Indian Captive: The Story of Mary Jemison,"Lois Lenski, Lois Lenski","Historical Fiction, Young Adult, Fiction, Childrens, Historical, Middle Grade, Native American, Juvenile, Classics, American History",3.86,"10,523 ratings",601 reviews,"In this classic frontier adventure, Lois Lenski reconstructs the real life story of Mary Jemison, who was captured in a raid as young girl and raised amongst the Seneca Indians. Meticulously researched and illustrated with many detailed drawings, this novel offers an exceptionally vivid and personal portrait of Native American life and customs.",https://www.goodreads.com/book/show/42466.Indian_Captive
Howliday Inn,"James Howe, Lynn Munsinger, James Howe","Childrens, Fiction, Mystery, Fantasy, Animals, Middle Grade, Humor, Horror, Young Adult, Audiobook",3.95,"14,652 ratings",618 reviews,"Not a great place to visit, and you wouldn't want to live there

The Monroes have gone on vacation, leaving Harold and Chester at Chateau Bow-Wow -- not exactly a four-star hotel. On the animals' very first night there, the silence is pierced by a peculiar wake-up call -- an unearthly howl that makes Chester observe that the place should be called Howliday Inn.

But the mysterious cries in the night (Chester is convinced there are werewolves afoot) are just the beginning of the frightening goings-on. Soon animals start disappearing, and there are whispers of murder. Is checkout time at Chateau Bow-Wow going to come earlier than Harold and Chester anticipated?",https://www.goodreads.com/book/show/443658.Howliday_Inn
The Hound of the Baskervilles,"Arthur Conan Doyle, Anne Perry, Mark Hallaq, Arthur Conan Doyle","Classics, Mystery, Fiction, Crime, Detective, Mystery Thriller, Thriller, Audiobook, Literature, Gothic",4.14,"382,667 ratings","14,625 reviews","In this, one of the most famous of Doyle's mysteries, the tale of an ancient curse and a savage ghostly hound comes frighteningly to life. The gray towers of Baskerville Hall and the wild open country of Dartmoor will haunt the reader as Holmes and Watson seek to unravel the many secrets of the misty English bogs.",https://www.goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles
"Over Sea, Under Stone","Susan Cooper, Susan Cooper","Fantasy, Young Adult, Fiction, Childrens, Middle Grade, Adventure, Audiobook, Arthurian, Classics, Mystery",3.86,"55,981 ratings","3,266 reviews","On holiday in Cornwall, the three Drew children discover an ancient map in the attic of the house that they are staying in. They know immediately that it is special. It is even more than that -- the key to finding a grail, a source of power to fight the forces of evil known as the Dark. And in searching for it themselves, the Drews put their very lives in peril. This is the first volume of Susan Cooper's brilliant and absorbing fantasy sequence known as The Dark Is Rising.",https://www.goodreads.com/book/show/11312.Over_Sea_Under_Stone
Lassie Come-Home,"Eric Knight, Marguerite Kirmse, Eric Knight","Classics, Fiction, Animals, Childrens, Dogs, Adventure, Young Adult, Middle Grade, Historical Fiction, Scotland",4.19,"23,720 ratings",480 reviews,"A beloved classic gets a beautiful new look.

Lassie is Joe's prize collie and constant companion. But when Joe's father loses his job, Lassie must be sold. Three times she escapes from her new owner, and three times she returns home to Joe, until finally she is taken to the remotest part of Scotland—too far a journey for any dog to make alone.

But Lassie is not just any dog.

First published in 1940, has become one of the best-loved dog stories in the world. This beautiful edition showcases the original text and illustrations within a striking new jacket.",https://www.goodreads.com/book/show/895886.Lassie_Come_Home
Babar the King,"Jean de Brunhoff, Jean de Brunhoff","Childrens, Picture Books, Fiction, Classics, Animals, Fantasy, France, Kids, Juvenile, Young Adult",4.17,"15,865 ratings",72 reviews,"This third title about Babar and his family follows the elephants as they build a magnificent city: Celesteville. Life is peaceful and contented, everyone has a job to do, and celebrations are frequent. But one fateful day a snake bites the Old Lady and Babar fears that he may lose his oldest friend. Illus. in full color by the author.",https://www.goodreads.com/book/show/42407.Babar_the_King
The Berenstain Bears and the Messy Room,"Stan Berenstain, Jan Berenstain, Stan Berenstain","Childrens, Picture Books, Fiction, Animals, Family, Classics, Kids, Juvenile, Humor, Young Adult",4.18,"34,717 ratings",384 reviews,"""The room shared by Brother and Sister is a mess because the cubs argue over who should neaten up instead of working together. Sure to make toddlers smile while they absorb an implied lesson.""--Publishers Weekly.",https://www.goodreads.com/book/show/900065.The_Berenstain_Bears_and_the_Messy_Room
Jacob Have I Loved,"Katherine Paterson, Katherine Paterson","Young Adult, Fiction, Historical Fiction, Classics, Childrens, Middle Grade, Realistic Fiction, Coming Of Age, Historical, Teen",3.69,"35,861 ratings","2,478 reviews","Esau have I hated . . . Sara Louise Bradshaw is sick and tired of her beautiful twin Caroline. Ever since they were born, Caroline has been the pretty one, the talented one, the better sister. Even now, Caroline seems to take everything: Louise's friends, their parents' love, her dreams for the future.

For once in her life, Louise wants to be the special one. But in order to do that, she must first figure out who she is . . . and find a way to make a place for herself outside her sister's shadow.",https://www.goodreads.com/book/show/337058.Jacob_Have_I_Loved
The Story of Doctor Dolittle,"Hugh Lofting, Michael Hague, Peter Glassman, Hugh Lofting","Classics, Fiction, Childrens, Fantasy, Animals, Adventure, Audiobook",3.96,"51,508 ratings","1,589 reviews","Doctor John Dolittle loves animals. He loves them so much that his home and office overflow with animals of every description. When Polynesia the parrot teaches him the language of the animals, Doctor Dolittle becomes a world-famous doctor, traveling even as far away as Africa to help his friends. This edition of the beloved children's classic contains black-and-white illustrations by Michael Hague and has been edited by award-winning authors Patricia and Fredrick McKissack for modern audiences.",https://www.goodreads.com/book/show/325421.The_Story_of_Doctor_Dolittle
Gone with the Wind,"Margaret Mitchell, Margaret Mitchell","Classics, Historical Fiction, Fiction, Romance, Historical, War, Literature, Civil War, Historical Romance, Novels",4.31,"1,251,231 ratings","26,749 reviews","Scarlett O'Hara, the beautiful, spoiled daughter of a well-to-do Georgia plantation owner, must use every means at her disposal to claw her way out of the poverty she finds herself in after Sherman's March to the Sea.",https://www.goodreads.com/book/show/18405.Gone_with_the_Wind
The Two Princesses of Bamarre,"Gail Carson Levine, Gail Carson Levine","Fantasy, Young Adult, Middle Grade, Fiction, Fairy Tales, Childrens, Romance, Adventure, Dragons, Magic",4.06,"74,333 ratings","3,045 reviews","Twelve-year-old Addie admires her older sister Meryl, who aspires to rid the kingdom of Bamarre of gryphons, specters, and ogres. Addie, on the other hand, is fearful even of spiders and depends on Meryl for courage and protection. Waving her sword Bloodbiter, the older girl declaims in the garden from the heroic epic of Drualt to a thrilled audience of Addie, their governess, and the young sorcerer Rhys.

But when Meryl falls ill with the dreaded Gray Death, Addie must gather her courage and set off alone on a quest to find the cure and save her beloved sister. Addie takes the seven-league boots and magic spyglass left to her by her mother and the enchanted tablecloth and cloak given to her by Rhys - along with a shy declaration of his love. She prevails in encounters with tricky specters (spiders too) and outwits a wickedly personable dragon in adventures touched with romance and a bittersweet ending.",https://www.goodreads.com/book/show/183656.The_Two_Princesses_of_Bamarre
Understood Betsy,"Dorothy Canfield Fisher, Dorothy Canfield Fisher","Classics, Fiction, Childrens, Historical Fiction, Middle Grade, Young Adult, Historical, School, Juvenile, Literature",4.24,"15,021 ratings","1,239 reviews","For all of her nine years, fragile Elizabeth Ann has heard her Aunt Frances refer in whispers to her ""horrid Putney cousins."" But when her aunt can no longer care for her, Elizabeth Ann must leave her sheltered life to live in the wilds of Vermont with those distant relatives.

In the beginning, Elizabeth Ann is shocked by country living—pets are allowed to sleep in the house and children are expected to do chores! But with country living comes independence and responsibility, and in time, Elizabeth Ann finds herself making friends and enjoying her new family. When the year is up and Aunt Frances comes to get her niece, she finds a healthier, prouder girl with a new name—Betsy—and a new outlook on life.

has delighted generations of young readers since it was first published by Henry Holt and Company in 1917.",https://www.goodreads.com/book/show/347151.Understood_Betsy
The Happy Prince,"Oscar Wilde, Jane Ray, Oscar Wilde","Classics, Short Stories, Fiction, Fantasy, Childrens, Literature, Fairy Tales, 19th Century, Irish Literature, Picture Books",4.19,"37,248 ratings","1,912 reviews","When he was alive, the Happy Prince lived in the Palace of Sans Souci, where sorrow was not allowed to enter, and where he knew only pleasure.

Now, a gilded statute set atop a high column, he can see all the wretchedness of the poor, the sick and the lonely who inhabit the great city where he stands.

A swallow, hurrying to reach the warmth of Egypt before winter sets in, stops to rest between the feet of the Happy Prince. He is moved by the prince's description of the helplessness and hopelessness he sees all around him, and agrees to stay with the prince and to assist him in bringing comfort to those in need.

This story of sacrifice and redemption is a parable for our time, as it was for that time more than a hundred years ago when Oscar Wilde first published this moving tale.

(1854–1900) was an Irish writer of great wit and talent who was born Oscar Fingall O'Flahertie Wills Wilde in 1854. He wrote a number of tales for children, but is perhaps best known for his and Wilde died in Paris in 1900.",https://www.goodreads.com/book/show/79121.The_Happy_Prince
Mrs. Piggle-Wiggle's Magic,"Betty MacDonald, Hilary Knight, Betty MacDonald","Childrens, Fiction, Fantasy, Middle Grade, Humor, Classics, Chapter Books, Juvenile, Audiobook, Magic",4.15,"15,198 ratings",396 reviews,"Mrs. Piggle-Wiggle has a trick up her sleeve.

Mrs. Piggle-Wiggle loves everyone, and everyone loves her right back. The children love her because she is lots of fun. Their parents love her because she can cure children of absolutely any bad habit. The treatment are unusual, but they work! Who better than a pig, for instance, to teach a piggy little boy table manners? And what better way to cure the rainy-day ""waddle-I-do's"" than hunt for a pirate treasure in Mrs. Piggle-Wiggle's upside-down house?",https://www.goodreads.com/book/show/25052.Mrs_Piggle_Wiggle_s_Magic
Amelia's Notebook,"Marissa Moss, Marissa Moss","Childrens, Fiction, Middle Grade, Graphic Novels, Picture Books, Realistic Fiction, Humor, Juvenile, Young Adult, Contemporary",4.03,"5,643 ratings",224 reviews,"When Amelia’s mom gives her a journal for her birthday, she finally has a place to share her truest feelings at last!

Nine-year-old Amelia’s mother gives her a blank notebook to write down her thoughts and tells her it will make her feel better. Why would a dumb notebook make me feel better, Amelia thinks. The only thing that will make Amelia feel better is going back to old house, her old school, and her old friends. Amelia does not—do you hear this!—want to move. But no one is listening to Amelia.",https://www.goodreads.com/book/show/24172.Amelia_s_Notebook
