Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Nobody True,"James Herbert, James Herbert","Horror, Fiction, Thriller, Supernatural, Mystery, Fantasy, Audiobook, Paranormal, Crime, Suspense",3.87,"3,191 ratings",191 reviews,"James True was not there when he died.

He returned from an out-of-body experience to find that he'd been murdered and mutilated. He had no body to go back to.

But who murdered him? The serial killer terrorizing the city--or someone closer? True had no enemies, at least none that he knew of.

To discover the truth, James True must track down his killer. The initial horror of True's experience is followed by an even greater terror . . . . his family are the murderer's next targets.

Without a body, True has no substance and no real power. No one can see him, no one can hear him, and no one except his murderer even knows his spirit still exists.

How can he save his family?",https://www.goodreads.com/book/show/397863.Nobody_True
Neverland,"Douglas Clegg, Douglas Clegg","Horror, Fiction, Fantasy, Paranormal, Supernatural, Mystery, Thriller, Horror Thriller, Southern Gothic, Dark",3.64,"1,910 ratings",249 reviews,"For years, the Jackson family has vacationed at Rowena Wandigaux Lee's old Victorian house on Gull Island, a place of superstition and legend off the southern coast of the U.S. One particular summer, young Beau follows his cousin Sumter into a hidden shack in the woods—and christens this new clubhouse ""Neverland.""

Neverland has a secret history, unknown to the children...

The rundown shack in the woods is the key to an age-old mystery, a place forbidden to all. But Sumter and his cousins gather in its dusty shadows to escape the tensions at their grandmother's house. Neverland becomes the place where children begin to worship a creature of shadows, which Sumter calls ""Lucy.""

All gods demand sacrifice...

It begins with small sacrifices, little games, strange imaginings. While Sumter's games spiral out of control, twisting from the mysterious to the macabre, a nightmarish presence rises among the straggly trees beyond the bluffs overlooking the sea.

And when Neverland itself is threatened with destruction, the children's games take on a horrifying reality—and Gull Island becomes a place of unrelenting terror.",https://www.goodreads.com/book/show/1169354.Neverland
I Am Not a Serial Killer,"Dan Wells, Dan Wells","Horror, Young Adult, Thriller, Fiction, Mystery, Fantasy, Crime, Paranormal, Supernatural, Mystery Thriller",3.79,"41,665 ratings","5,391 reviews","John Wayne Cleaver is dangerous, and he knows it.

He's spent his life doing his best not to live up to his potential.

He's obsessed with serial killers, but really doesn't want to become one. So for his own sake, and the safety of those around him, he lives by rigid rules he's written for himself, practicing normal life as if it were a private religion that could save him from damnation.

Dead bodies are normal to John. He likes them, actually. They don't demand or expect the empathy he's unable to offer. Perhaps that's what gives him the objectivity to recognize that there's something different about the body the police have just found behind the Wash-n-Dry Laundromat---and to appreciate what that difference means.

Now, for the first time, John has to confront a danger outside himself, a threat he can't control, a menace to everything and everyone he would love, if only he could.

Dan Wells' debut novel is the first volume of a trilogy that will keep you awake and then haunt your dreams.",https://www.goodreads.com/book/show/7617119-i-am-not-a-serial-killer
Dark Harvest,"Norman Partridge, Norman Partridge","Horror, Halloween, Fiction, Fantasy, Audiobook, Novella, Paranormal, Supernatural, Thriller, Adult",3.60,"13,993 ratings","2,118 reviews","Winner of the Stoker Award and named one of the 100 Best Novels of 2006 by Publishers Weekly, Dark Harvest is a powerhouse thrill-ride with all the resonance of Shirley Jackson's ""The Lottery.""

Halloween, 1963. They call him the October Boy, or Ol' Hacksaw Face, or Sawtooth Jack. Whatever the name, everybody in this small Midwestern town knows who he is. How he rises from the cornfields every Halloween, a butcher knife in his hand, and makes his way toward town, where gangs of teenage boys eagerly await their chance to confront the legendary nightmare. Both the hunter and the hunted, the October Boy is the prize in an annual rite of life and death.

Pete McCormick knows that killing the October Boy is his one chance to escape a dead-end future in this one-horse town. He's willing to risk everything, including his life, to be a winner for once. But before the night is over, Pete will look into the saw-toothed face of horror – and discover the terrifying true secret of the October Boy…",https://www.goodreads.com/book/show/1201724.Dark_Harvest
The Classic Horror Stories,"H.P. Lovecraft, Roger Luckhurst, H.P. Lovecraft","Horror, Classics, Short Stories, Science Fiction, Fiction, Fantasy, Supernatural, Halloween, 20th Century, American",3.85,564 ratings,70 reviews,"H. P. Lovecraft (1890-1937) was a reclusive scribbler of horror stories for the American pulp magazines that specialized in Gothic and science fiction in the interwar years. He often published in Weird Tales and has since become the key figure in the slippery genre of ""weird fiction."" Lovecraft developed an extraordinary vision of feeble men driven to the edge of sanity by glimpses of malign beings that have survived from human prehistory or by malevolent extra-terrestrial visitations. The ornate language of his stories builds towards grotesque moments of revelation, quite unlike any other writer.

This new selection brings together nine of his classic tales, focusing on the ""Cthulhu Mythos,"" a cycle of stories that develops the mythology of the Old Ones, the monstrous creatures who predate human life on earth. The stories collected here include some of Lovecraft's finest, including ""The Call of Cthulhu,"" ""At the Mountains of Madness,"" ""The Dunwich Horror,"" ""The Colour Out of Space,"" ""The Shadow over Innsmouth,"" and ""The Shadow out of Time."" The volume also includes vital extracts from Lovecraft's critical essay, ""Supernatural Horror in Literature,"" in which he gave his own important definition of ""weird fiction."" In a fascinating introduction, Roger Luckhurst gives Lovecraft the attention he deserves as a writer who used pulp fiction to explore a remarkable philosophy that shockingly dethrones the mastery of man.

Featuring a chronology, bibliography, and informative notes, this is a must-have critical edition for Lovecraft aficionados, and the best introduction to his work for first-time visitors to his strange fictional world.",https://www.goodreads.com/book/show/17061250-the-classic-horror-stories
The Mystery of Edwin Drood,"Charles Dickens, David Paroissien, Charles Dickens","Classics, Fiction, Mystery, 19th Century, Victorian, Literature, Historical Fiction, Gothic, British Literature, Audiobook",3.66,"13,071 ratings","1,125 reviews","Charles Dickens's final, unfinished novel, and one that has puzzled readers and inspired writers since its publication, The Mystery of Edwin Drood is edited with an introduction by David Paroissien in Penguin Classics.

Edwin Drood is contracted to marry orphan Rosa Bud when he comes of age, but when they find that duty has gradually replaced affection, they agree to break off the engagement. Shortly afterwards, in the middle of a storm on Christmas Eve, Edwin disappears, leaving nothing behind but some personal belongings and the suspicion that his jealous uncle John Jasper, madly in love with Rosa, is the killer. And beyond this presumed crime there are further intrigues: the dark opium dens of the sleepy cathedral town of Cloisterham, and the sinister double life of Choirmaster Jasper, whose drug-fuelled fantasy life belies his respectable appearance. Dickens died before completing , leaving its tantalising mystery unsolved and encouraging successive generations of readers to turn detective.

This edition contains an introduction by David Paroissien, discussing the novel's ending, with a chronology, notes, original illustrations by Samuel Luke Fildes, appendices on opium use in the nineteenth century, the 'Sapsea Fragment' and Dickens's plans for the story's conclusion.

Charles Dickens is one of the best-loved novelists in the English language, whose 200th anniversary was celebrated in 2012. His most famous books, including , , , and , have been adapted for stage and screen and read by millions.

If you enjoyed , you might like Dickens's , also available in Penguin Classics.",https://www.goodreads.com/book/show/329957.The_Mystery_of_Edwin_Drood
By Bizarre Hands,"Joe R. Lansdale, Joe R. Landsdale, Joe R. Lansdale","Horror, Short Stories, Fiction, Splatterpunk, Collections, Fantasy, Mystery, Anthologies, Speculative Fiction, Weird Fiction",4.21,743 ratings,66 reviews,"WARNING: THIS BOOK MAY BE HAZARDOUS TO YOUR MENTAL HEALTH.
But if you've got a taste for bone-chilling, gut-wrenching terror that brilliantly tests the limits of human endurance, then Joe R. Lansdale is your man. In his first collection of short stories, the gruseome and outrageous cult classic ""The Drive-In"" pilots a wildly thrilling, violent and vivid roller coaster ride to Hell and beyond...plumbing the eerie depths of his remarkable imagination to create horrors unique and unsettling - dark products of twisted genius that weave the grisly fabric of nightmares. YOU HAVE BEEN WARNED! (back cover copy)

CONTENTS
Fish Night
The Pit
Duck Hunt
By Bizarre Hands
The Steel Valentine
I Tell You It's Love
Letters From The SOuth, Two Moons South Of Nacogdoches
Boys Will Be Boys
The Fat Man And The Elephant
Hell Through A Windshield
Down By The Sea Near The Great Big Rock
Trains Not Taken
Tight Little Stitches In A Dead Man's Back
The Windstorm Passes
Night They Missed The Horror Show
On The Far Side Of The Cadillac Desert With Dead Folk",https://www.goodreads.com/book/show/358979.By_Bizarre_Hands
Mirror,"Graham Masterton, Graham Masterton","Horror, Fiction, Audiobook, Thriller, Paranormal, Supernatural, Fantasy, Apocalyptic, Halloween, Demons",3.89,"2,157 ratings",169 reviews,"It is said that a mirror can trap a person's soul...Martin Williams is a broke, two-bit screenwriter living in Hollywood, but when he finds the very mirror that once hung in the house of a murdered 1930s child star, he happily spends all he has on it. He has long obsessed over the tragic story of Boofuls, a beautiful and successful actor who was slaughtered and dismembered by his grandmother. However, he soon discovers that this dream buy is in fact a living nightmare; the mirror was not only in Boofuls house, but witness to the death of this blond-haired and angelic child, which in turn has created a horrific and devastating portal to a hellish parallel universe. So when Martin’s landlord loses his grandson it is soon apparent that the mirror is responsible. But if a little boy has gone into the mirror, what on earth is going to come out?",https://www.goodreads.com/book/show/1835584.Mirror
Bite,"Richard Laymon, Richard Laymon","Horror, Vampires, Fiction, Splatterpunk, Paranormal, Fantasy, Mystery, Supernatural, Adult Fiction, Novels",3.59,"2,515 ratings",163 reviews,"Sam is plunged into a nightmarish world of sheer evil when his first love, Cat, reenters his life and he discovers that a vampire is coming for both of them. Original.",https://www.goodreads.com/book/show/1053569.Bite
Dead Man's Song,"Jonathan Maberry, Jonathan Maberry","Horror, Fiction, Vampires, Audiobook, Werewolves, Paranormal, Fantasy, Thriller, Supernatural, Zombies",4.10,"4,175 ratings",319 reviews,"EVIL ENDURES

Once an idyllic Pennsylvania village, Pine Deep awoke one morning to find itself bathed in a massive bloodletting. Twice in thirty years the townsfolk have endured the savage hungers of a murderous madman...but if the residents think the death of serial killer Karl Ruger put an end to the carnage, they're dead wrong.

THE NIGHTMARE NEVER ENDS

Bodies mutilated beyond description, innocents driven to acts of vicious madness. A monstrous evil is preying on the living - and the dead - and turning the quiet little town into hell on earth. Their only hope is to find the source. But the secrets that lurk in the heart of Pine Deep are twisted into its very roots. This time the townspeople aren't just fighting for their lives, but for their very souls...",https://www.goodreads.com/book/show/215606.Dead_Man_s_Song
The Tooth Fairy,"Graham Joyce, Graham Joyce","Horror, Fantasy, Fiction, Magical Realism, Coming Of Age, Urban Fantasy, Dark, Fairy Tales, Young Adult, Paranormal",3.81,"3,193 ratings",342 reviews,"Sam and his friends are like any normal gang of normal young boys—roaming wild around the outskirts of their car-factory town, daring adults to challenge their freedom. Then one day Sam wakes to find the tooth fairy sitting on the edge of his bed—but this is not the benign figure of childhood myth. This is an enigmatic presence that both torments and seduces him, changing his life forever.",https://www.goodreads.com/book/show/2293673.The_Tooth_Fairy
Something from the Nightside,"Simon R. Green, Simon R. Green","Urban Fantasy, Fantasy, Mystery, Horror, Paranormal, Fiction, Supernatural, Magic, Audiobook, Detective",3.77,"25,547 ratings","1,605 reviews","John Taylor is not a private detective per se, but he has a knack for finding lost things. That's why he's been hired to descend into the Nightside, an otherworldly realm in the center of London where fantasy and reality share renting space and the sun never shines.",https://www.goodreads.com/book/show/155421.Something_from_the_Nightside
The House of Thunder,"Leigh Nichols, Dean Koontz, Leigh Nichols","Horror, Fiction, Thriller, Suspense, Mystery, Mystery Thriller, Science Fiction, Audiobook, Psychological Thriller, Novels",3.84,"23,211 ratings",810 reviews,"Slowly and painfully recovering in a hospital room from the terrible accident that has left her with amnesia, a woman begins to solve the mysteries of her past, beginning with one stormy night of violence waged by four young men. Reissue.",https://www.goodreads.com/book/show/228220.The_House_of_Thunder
Pride and Prejudice and Zombies,"Seth Grahame-Smith, Seth Grahame-Smith","Horror, Fiction, Fantasy, Zombies, Humor, Romance, Classics, Historical Fiction, Paranormal, Retellings",3.32,"141,908 ratings","14,058 reviews","“It is a truth universally acknowledged that a zombie in possession of brains must be in want of more brains.”

So begins Pride and Prejudice and Zombies, an expanded edition of the beloved Jane Austen novel featuring all-new scenes of bone-crunching zombie mayhem. As our story opens, a mysterious plague has fallen upon the quiet English village of Meryton—and the dead are returning to life! Feisty heroine Elizabeth Bennet is determined to wipe out the zombie menace, but she’s soon distracted by the arrival of the haughty and arrogant Mr. Darcy. What ensues is a delightful comedy of manners with plenty of civilized sparring between the two young lovers—and even more violent sparring on the blood-soaked battlefield. Can Elizabeth vanquish the spawn of Satan? And overcome the social prejudices of the class-conscious landed gentry? Complete with romance, heartbreak, swordfights, cannibalism, and thousands of rotting corpses,",https://www.goodreads.com/book/show/5899779-pride-and-prejudice-and-zombies
The Hellfire Club,"Peter Straub, Peter Straub","Horror, Fiction, Mystery, Thriller, Crime, Suspense, Horror Thriller, Mystery Thriller, Novels, Supernatural",3.74,"7,358 ratings",237 reviews,"They are dying, one by wealthy middle-aged women in an exclusive Connecticut suburb. Their murderer remains at large. Nora Chancel, wife of publishing scion Davey Chancel, fears she may be next. After all, her past has branded her a victim. . . .

Then Davey tells Nora a surreal story about the Hellfire Club, where, years before, he met an obsessed fan of Chancel House’s most successful book, Night Journey —a book that has a strange history of its own. . . .

Suddenly terror engulfs She must defend herself against fantastic accusations even as a madman lies in wait. And when he springs, Nora will embark on a night journey that will put her fears to rest forever, dead or alive. . . .",https://www.goodreads.com/book/show/65505.The_Hellfire_Club
The Body Snatchers,"Jack Finney, Jack Finney","Science Fiction, Horror, Fiction, Classics, Thriller, Audiobook, Aliens, Fantasy, Novels, Science Fiction Fantasy",3.90,"25,112 ratings","1,745 reviews","Originally published in 1955 Jack Finney's sinister SF tale has outgrown the initial debate about whether it satirized Communism or the conformity of US society at the time, to become a classic of paranoia; an examination of our fear of 'the other'. Most people know the story from seeing THE INVASION OF THE BODY SNATCHERS, the classic 1978 remake (one of the few Hollwood remakes said to better than the original, made in 1956) starring Donald Sutherland. Here's your chance to read the original source; a story that has resonated with readers and viewers for more than 50 years.",https://www.goodreads.com/book/show/8493821-the-body-snatchers
Apartment 16,"Adam L.G. Nevill, Adam L.G. Nevill","Horror, Fiction, Thriller, Paranormal, Supernatural, Mystery, Ghosts, Adult, Gothic, Fantasy",3.20,"6,176 ratings",835 reviews,"Some doors are better left closed—a spine-chilling horror novel from a new talent

In Barrington House, an upmarket block in London, there is an empty apartment. No one goes in and no one comes out, and it's been that way for 50 years, until the night a watchman hears a disturbance after midnight and is drawn to investigate. What he experiences is enough to change his life forever. Soon after, a young American woman, Apryl, arrives at Barrington House. She's been left an apartment by her mysterious Great Aunt Lillian who died in strange circumstances. Rumors claim Lillian was mad, but her diary suggests she was implicated in a horrific and inexplicable event decades ago. Determined to learn something of this eccentric woman, Apryl begins to unravel the hidden story of Barrington House. She discovers that a transforming, evil force still inhabits the building, and that the doorway to Apartment 16 is a gateway to something altogether more terrifying.",https://www.goodreads.com/book/show/7749807-apartment-16
The Shrinking Man,"Richard Matheson, Richard Matheson","Science Fiction, Horror, Fiction, Fantasy, Classics, Audiobook, Novels, Adventure, Science Fiction Fantasy, American",3.77,"9,155 ratings",773 reviews,"While on holiday, Scott Carey is exposed to a cloud of radioactive spray shortly after he accidentally ingests insecticide. The radioactivity acts as a catalyst for the bug spray, causing his body to shrink at a rate of approximately 1/7 of an inch per day. A few weeks later, Carey can no longer deny the truth: not only is he losing weight, he is also shorter than he was and deduces, to his dismay, that his body will continue to shrink.",https://www.goodreads.com/book/show/33549.The_Shrinking_Man
The Shining Girls,"Lauren Beukes, Lauren Beukes","Fiction, Mystery, Horror, Thriller, Time Travel, Science Fiction, Crime, Fantasy, Mystery Thriller, Book Club",3.54,"53,919 ratings","6,527 reviews","The girl who wouldn’t die. Hunting a killer who shouldn’t exist.

Chicago 1931. Violent drifter Harper Curtis stumbles upon a house that hides a secret as shocking as his own twisted nature: it opens onto other times.

Harper uses it to stalk his ‘shining girls’ across decades – and cut the fire out of them.

He’s the perfect killer. Unstoppable. Untraceable. Until one of his victims survives and turns the hunt around.

Chicago, 1992. Kirby Mazrachi’s determination to find the man who tried to kill her has taken over her life.

The cops no longer return her calls. Her mother copes by writing morbid children’s books. Her only ally is Dan, the burnt-out ex-homicide reporter who covered her case.

As Kirby closes in on her would-be killer, what she finds is ... impossible. Murders scattered across the decades along with evidence that makes no sense. Meanwhile, Harper is closing in on her, too.",https://www.goodreads.com/book/show/17406381-the-shining-girls
Among the Missing,"Richard Laymon, Richard Laymon","Horror, Fiction, Thriller, Mystery, Splatterpunk, Crime, Suspense, Mystery Thriller, Adult, Pulp",3.75,"2,617 ratings",158 reviews,"When a woman's headless body is found by the river and witnesses report having seen a man flee with the victim's head, Sheriff Hodges fears a serial killer has begun to kill again.",https://www.goodreads.com/book/show/145158.Among_the_Missing
The Unloved,"John Saul, John Saul","Horror, Fiction, Thriller, Mystery, Suspense, Horror Thriller, Paranormal, Supernatural, Audiobook, Mystery Thriller",3.88,"4,823 ratings",167 reviews,"Lush, a deceptively tranquil, the secluded island basks in splendid isolation off the South Carolina coast--as does the Devereaux mansion, a once-great plantation house now crumbling amidst the ancient oaks. Now, for the first time in two decades, Kevin Devereaux has returned here with his wife and children to visit Kevin's hated, and frightening mother. She said she was ill--but is that really why the old woman has summoned the son she has not seen in so many years? Suddenly, horribly, one of the Devereauxs is going to die. And now, all the dark secrets of this once-proud family will emerge to wrap their evil around the unsuspecting children. Until, in the shadowed corridors and dust-covered rooms of the decaying old house, they learn the true terror of The Unloved.",https://www.goodreads.com/book/show/239912.The_Unloved
Music City Macabre,"Bob Williams, Bob Williams","Zombies, Post Apocalyptic, Fiction, Fantasy, Science Fiction, Horror",4.16,55 ratings,22 reviews,"ASIN B018ZOPPDE moved to this edition.
His name is Prescott. He is a survivor. Two years ago an event known as The Descent swept the nation and transformed the majority of the population into raging, destructive beings, known as FREAKS. During that time Prescott has been searching for his sister Emily, who went missing in the early days of the catastrophic event.
Prescott enters The 88, a bar which all his gathered intelligence has led him to believe, he will finally find his missing sister. What he discovers will shock him to his very core.
Choosing to run instead of facing his emotions Prescott lands in Nashville, TN, where a vicious war lord named Kade, rules the destroyed city with his congregation of Freaks.
It is here where Prescott will learn that family can grow from the ashes of devastation, love is still possible, and hope is eternal.",https://www.goodreads.com/book/show/28107439-music-city-macabre
Pandora,"Joshua Grant, Ari Bach, Joshua Grant","Horror, Science Fiction, Thriller, Action, Monsters",4.03,128 ratings,53 reviews,"10% of this product’s profits help fund ocean exploration
Evil is rising. Shortly after retrieving a survivor from the ill-fated research vessel La Magia, cruise ship Emerald Rose mysteriously disappears. But evil isn’t content to stay lost forever. The ship reemerges a week later transmitting a single word—Pandora—prompting business tycoon Patrick Carver to send out a team to investigate.
He seeks out Aubrey Pittenger for reasons beyond her. She’s not a soldier or a rescuer, just a doctor who spent the last year suffering from the loss of her little girl. Yet when Carver makes her an offer she can’t refuse, she finds herself hurtling toward the crumbling ship and the dark things that flit through its once elegant hallways.
Mercenary Julian Eduardo receives a similar offer. Having lived most of his life on one battlefield or another, he now fights to ensure his little brother Ricardo won’t have to follow in his blood soaked footsteps.
But all is not as it seems aboard the Emerald Rose, and evil comes in many forms. Carver’s cutthroat team will have to band together if they hope to survive the night and find the essence of hope, the hope they’ve all been searching for, the distant promise at the bottom of Pandora’s Box.",https://www.goodreads.com/book/show/32587144-pandora
Avenue of Death,"Akash Bansal, Akash Bansal",Horror,3.60,85 ratings,7 reviews,"University of Stanmore’s grand and gothic structure was intimidating, and so were its uniquely and incomprehensibly built underground territory. This was how Samantha Jones viewed the basements during a tedious tour of its surroundings on her very first day at Stanmore. But little she knew then; they were to mark an unalterable dent in her life, and all of it was to begin from her very first night at the Estelor for Girls.

When Samantha’s life entangles with the mysterious haunting of Stanmore, the course of her time at the university is forced towards a more deadly outcome, leaving her naked to a series of frightful revelations and meeting few who could help her.",https://www.goodreads.com/book/show/13378042-avenue-of-death
The God Project,"John Saul, John Saul","Horror, Fiction, Thriller, Mystery, Suspense, Science Fiction, Supernatural, Horror Thriller, Adult, Mystery Thriller",3.93,"11,401 ratings",218 reviews,"“[John] Saul has the instincts of a natural storyteller.”— People

Something is happening to the children of Eastbury, Massachusetts. Something that causes healthy babies to turn cold in their cribs. Something that strikes at the heart of every parent’s darkest fears.

Something is taking the children one by one.

Now, an entire town waits on the edge of panic for the next nightmare. there must be a reason for the terror. They all know it. But no one ever suspected . . .",https://www.goodreads.com/book/show/908092.The_God_Project
Joe R. Lansdale's The Drive-In,"Joe R. Lansdale, Andres Guinaldo, Joe R. Lansdale","Horror, Fiction, Graphic Novels, Fantasy, Comics, Science Fiction, Humor, Graphic Novels Comics, Pulp, Bizarro Fiction",3.91,"1,439 ratings",84 reviews,"When a group of friends decided to spend a day at the world's largest Drive-In theater horror fest, they expected to see tons of bloody murders, rampaging madmen, and mayhem - but only on the screen. As a mysterious force traps all the patrons inside the Drive-In, the worst in humanity comes out. Filled with Lansdale's razor whit and black humor, The Drive-In is a darkly humorous masterpiece! Collected here is the complete four issue series with bonus material including a new interview with Lansdale himself about the writing of The Drive-In.",https://www.goodreads.com/book/show/102128.Joe_R_Lansdale_s_The_Drive_In
To Wake The Dead,"Richard Laymon, Richard Laymon","Horror, Fiction, Splatterpunk, Thriller, Audiobook, Mystery, Horror Thriller, Supernatural, Monsters",3.59,"1,818 ratings",145 reviews,"An ancient beauty . . .

Amara was one the Princess of Egypt, the beautiful wife of Mentuhotem the First. Now, 4000 years later, she and her coffin are merely prized exhibits of the Charles Ward museum. Her lovely face and strong, young body are no more. If you were to look at her today, you would see only a brittle bundle of bones and dried skin. But looks can be very deceiving. . . .



Barney, the museum's night watchman, is the first to make the shocking discovery that the mummy's coffin has been broken open. He immediately assumes it's the work of grave-robbers who care nothing about the sanctity of the dead. But Barney doesn't have a chance to do anything about it. Then two security guards come upon the open coffin and they too believe that the mummy has been stolen. What else could sane men think? By the time they realize the unbelievable truth, it's far too late for them to do anything . . . ever again.



Now Amara is once again freed from the cramped confines of her coffin, free to walk the earth, free to stalk her prey. Free to kill. Nothing can satisfy her deadly bloodlust. And no one can stop her. You cannot kill what is already dead.",https://www.goodreads.com/book/show/1053559.To_Wake_The_Dead
Hater,"David Moody, David Moody","Horror, Fiction, Zombies, Post Apocalyptic, Science Fiction, Dystopia, Apocalyptic, Thriller, Fantasy, Adult",3.65,"10,752 ratings",993 reviews,"Winner of the AudioFile Earphones Award

A modern take on the classic “apocalyptic” novel, Hater tells the story of Danny McCoyne, an everyman forced to contend with a world gone mad, as society is rocked by a sudden increase in violent assaults. Christened “Haters” by the media, the attackers strike without warning and seemingly without reason. Within seconds, normally rational, self-controlled people become frenzied, vicious killers. As the carnage mounts, one thing soon is clear: everyone, irrespective of race, gender, age, or class, has the potential to become either a Hater or a victim. At any moment, even friends and family can turn on one another with violent intent. In the face of this mindless terror, all McCoyne can do is secure his family, seek shelter, and watch as the world falls apart. But when he bolts the front door, the question remains: Is he shutting the danger out or locking it in?

© 2009 Blackstone Audio",https://www.goodreads.com/book/show/263460.Hater
Le Horla et autres contes fantastiques,"Guy de Maupassant, Guy de Maupassant","Classics, Horror, France, Short Stories, Fiction, French Literature, Fantasy, School, Gothic, 19th Century",3.88,"23,257 ratings","1,463 reviews","El Horla y otros cuentos fantásticos agrupa dieciocho relatos de Guy de Maupassant (1850-1893) cuyos ingredientes son el misterio, la locura, los crímenes de oscuro origen, el suicidio, el miedo y la soledad. En ellos, el elemento fantástico no constituye una brutal intrusión en la normalidad, sino que se acompasa, de forma mucho más insidiosa, con la vida cotidiana; es lo incognoscible que ronda en torno al hombre, pero también el reflejo de los fantasmas que habitan su cerebro. En el prólogo que precede a la recopilación, Esther Benítez, traductora del volumen, explica sus criterios de selección y sitúa los relatos en el contexto de la obra y la personalidad de Maupassant.",https://www.goodreads.com/book/show/77998.Le_Horla_et_autres_contes_fantastiques
Less Than Zero,"Bret Easton Ellis, Rachel Kushner, Bret Easton Ellis","Fiction, Contemporary, Novels, Classics, American, Literature, Literary Fiction, Coming Of Age, The United States Of America, 20th Century",3.60,"97,463 ratings","6,600 reviews","Set in Los Angeles in the early 1980s, this coolly mesmerizing novel is a raw, powerful portrait of a lost generation that experienced sex, drugs, and disaffection at too early an age, growing up in a world shaped by casual nihilism, passivity, and too much money.

Clay comes home for Christmas vacation from his Eastern college and re-enters a landscape of limitless privilege and absolute moral entropy, where everyone drives Porches, dines at Spago, and snorts mountains of cocaine. He tries to renew feelings for his girlfriend, Blair, and for his best friend from high school, Julian, who is careering into hustling and heroin. Clay's holiday turns into a dizzying spiral of desperation that takes him through the relentless parties in glitzy mansions, seedy bars, and underground rock clubs, and into the seamy world of L.A. after dark.",https://www.goodreads.com/book/show/9915.Less_Than_Zero
The Resurrectionist,"Wrath James White, Wrath James White","Horror, Splatterpunk, Fiction, Thriller, Mystery, Horror Thriller, Paranormal, Dark, Supernatural, Crime",3.69,"1,972 ratings",299 reviews,"Dale has the miraculous ability to heal and raise the recent dead. But he's also insane. When he uses his power to brutally kill the woman next door, night after night, no one will believe her impossible story, so it's up to her to find a way to end the living nightmare.",https://www.goodreads.com/book/show/6962917-the-resurrectionist
Revival,"Stephen King, Stephen King","Horror, Fiction, Thriller, Audiobook, Fantasy, Mystery, Science Fiction, Supernatural, Paranormal, Suspense",3.81,"139,388 ratings","14,269 reviews","A dark and electrifying novel about addiction, fanaticism, and what might exist on the other side of life.

In a small New England town, over half a century ago, a shadow falls over a small boy playing with his toy soldiers. Jamie Morton looks up to see a striking man, the new minister. Charles Jacobs, along with his beautiful wife, will transform the local church. The men and boys are all a bit in love with Mrs. Jacobs; the women and girls feel the same about Reverend Jacobs—including Jamie's mother and beloved sister, Claire. With Jamie, the Reverend shares a deeper bond based on a secret obsession. When tragedy strikes the Jacobs family, this charismatic preacher curses God, mocks all religious belief, and is banished from the shocked town.

Jamie has demons of his own. Wed to his guitar from the age of thirteen, he plays in bands across the country, living the nomadic lifestyle of bar-band rock and roll while fleeing from his family's horrific loss. In his mid-thirties—addicted to heroin, stranded, desperate—Jamie meets Charles Jacobs again, with profound consequences for both men. Their bond becomes a pact beyond even the Devil's devising, and Jamie discovers that revival has many meanings.

This rich and disturbing novel spans five decades on its way to the most terrifying conclusion Stephen King has ever written. It's a masterpiece from King, in the great American tradition of Frank Norris, Nathaniel Hawthorne, and Edgar Allan Poe.",https://www.goodreads.com/book/show/20926278-revival
20th Century Ghosts,"Joe Hill, Joe Hill","Horror, Short Stories, Fiction, Fantasy, Paranormal, Ghosts, Supernatural, Audiobook, Anthologies, Thriller",3.89,"48,340 ratings","4,293 reviews","A collection of short stories.

Imogene is young and beautiful. She kisses like a movie star and knows everything about every film ever made. She's also dead and waiting in the Rosebud Theater for Alec Sheldon one afternoon in 1945....

Arthur Roth is a lonely kid with big ideas and a gift for attracting abuse. It isn't easy to make friends when you're the only inflatable boy in town....

Francis is unhappy. Francis was human once, but that was then. Now he's an eight-foot-tall locust and everyone in Calliphora will tremble when they hear him sing....

John Finney is locked in a basement that's stained with the blood of half a dozen other murdered children. In the cellar with him is an antique telephone, long since disconnected, but which rings at night with calls from the dead....

The past isn't dead. It isn't even past...",https://www.goodreads.com/book/show/373915.20th_Century_Ghosts
The Unheards,"A.K. Bansal, A.K. Bansal","Horror, Paranormal, Fiction",3.55,113 ratings,22 reviews,"A house abandoned for decades, an unheard past lost in time . . . waiting to be heard . . . and the one who will is finally arriving!

When the Edment family decides to shift in the abandoned Barcaldine house, a dicey decision soon brings them face-to-face with a lavish residency that seemed the answer to their dream house. Martha wasn't glad of the new development but agreed remorsefully for the sake of her husband and two kids. Little did they know Barcaldine was much more than it appeared.

Very soon the house begins to reveal itself through gruesome memories of a gone time, strikes the inmates with its very first haunting and that too meant for the chosen one because the only person who can feel it is Mrs Martha Edment. . .",https://www.goodreads.com/book/show/10497176-the-unheards
